file,side,section_idx,ellipse_fitted,ellipse_area,ellipse_aspect_ratio,major_axis_length,minor_axis_length,polygon_area,pca_aspect_ratio
Ac_DA_1_4,single_a,17,True,155.87553594516427,1.2886345010286688,7.996112962585198,6.205105447822636,154.92482075192802,1.3328177669637253
Ac_DA_1_4,single_a,19,True,155.34145581284028,1.2374266183045115,7.822192077738645,6.321338139999284,153.6240599856,1.3497957463695383
Ac_DA_1_4,single_a,21,True,150.3507925705993,1.1575001683447024,7.442836109683229,6.430095055905651,148.47964286821406,1.3413474518295836
Ac_DA_1_4,single_a,23,True,144.6037569119832,1.2225529272323832,7.501509900290826,6.1359387664898515,142.49139902777836,1.2933479400087036
Ac_DA_1_4,single_a,25,True,135.52798863303838,1.3874068377544218,7.736445588790338,5.5761910481226336,134.4113276132698,1.3602306463148146
Ac_DA_1_4,single_a,27,True,136.92903821927177,1.3495088777270032,7.669388103412347,5.683095702438064,135.322237784731,1.3639529944004234
Ac_DA_1_4,single_a,29,True,136.3286125228654,1.358481437122405,7.677952574454378,5.65186418057957,135.46213584383065,1.3624773835480941
Ac_DA_1_4,single_a,31,True,143.988913766665,1.2498449481262515,7.568636728881389,6.055660536315464,143.05205413637265,1.3461109218837448
Ac_DA_1_4,single_a,33,True,149.9095044218288,1.2527942409711252,7.731780603580763,6.171628469162932,149.27653274775963,1.325230832577222
Ac_DA_1_4,single_a,35,True,152.71870069417932,1.1796213232856392,7.572555780880154,6.4194802445483585,151.80649887169562,1.256240720902383
Ac_DA_1_4,single_a,37,True,146.5432779485524,1.0858638894367179,7.1169794198452845,6.554209499992815,145.93640194607073,1.1830396978164461
Ac_DA_1_4,single_a,39,True,134.05961043772632,0.9273907843281557,6.290793481940196,6.783325420359374,132.4766405885783,0.8958976120221567
Ac_DA_1_4,single_a,41,True,123.69742511237887,0.8652501743899207,5.836819202857308,6.745816846523945,120.71598891912558,0.8673360214730396
Ac_DA_1_4,single_a,44,True,103.2387319875724,0.7893027900297025,5.092935939325505,6.452448925378626,101.0859098396761,0.8533920349506918
Ac_DA_1_4,single_b,5,True,118.67410109071774,0.6555157925581326,4.976163239002226,7.5912179317341595,117.2759987363576,0.7159414344975796
Ac_DA_1_4,single_b,7,True,121.83205998204024,0.672959310532841,5.108580724995705,7.591217841909034,119.68800479683695,0.7066612279492156
Ac_DA_1_4,single_b,9,True,127.42097002423242,0.7429471452624271,5.489394922401185,7.388674897542269,125.5243247601209,0.7594924481191806
