Mesh ID,Cross-section type,Pressure,Cross section,Aspect Ratio
3_4,oval,0.3,"[[-1.99501e+00 -2.40729e-04]
 [-1.99850e+00  2.46251e-01]
 [-2.00897e+00  4.92574e-01]
 ...
 [-2.02639e+00 -7.39034e-01]
 [-2.00893e+00 -4.93050e-01]
 [-1.99845e+00 -2.46727e-01]]",0.9982948422219549
2_3,circular,0.9,"[[-4.19923e+00  5.66026e-07]
 [-4.20277e+00  2.46199e-01]
 [-4.21338e+00  4.92176e-01]
 ...
 [-4.23107e+00 -7.37706e-01]
 [-4.21338e+00 -4.92174e-01]
 [-4.20277e+00 -2.46197e-01]]",0.9590742238137411
1_3,oval,1.5,"[[-3.38921e+00  7.63482e-05]
 [-3.39230e+00  1.97427e-01]
 [-3.40158e+00  3.94785e-01]
 ...
 [-3.41708e+00 -5.92008e-01]
 [-3.40159e+00 -3.94636e-01]
 [-3.39230e+00 -1.97278e-01]]",1.0510448924345275
2_6a,circular,1.7,"[[-1.53254e+00  4.72249e-06]
 [-1.53688e+00  3.08489e-01]
 [-1.54988e+00  6.16667e-01]
 ...
 [-1.57156e+00 -9.24229e-01]
 [-1.54988e+00 -6.16666e-01]
 [-1.53688e+00 -3.08489e-01]]",0.9503780077466162
1_4,circular,0.3,"[[-2.67509e+00 -1.95031e-06]
 [-2.67866e+00  2.40080e-01]
 [-2.68934e+00  4.79944e-01]
 ...
 [-2.70715e+00 -7.19376e-01]
 [-2.68935e+00 -4.79946e-01]
 [-2.67866e+00 -2.40081e-01]]",0.9741485499697908
1_4,circular,0.2,"[[-2.68906e+00 -2.71315e-06]
 [-2.69262e+00  2.37896e-01]
 [-2.70330e+00  4.75579e-01]
 ...
 [-2.72108e+00 -7.12827e-01]
 [-2.70330e+00 -4.75578e-01]
 [-2.69262e+00 -2.37896e-01]]",0.9794963560901971
3_4,oval,2.0,"[[-1.51118e+00 -2.41912e-04]
 [-1.51518e+00  2.82923e-01]
 [-1.52718e+00  5.65871e-01]
 ...
 [-1.54714e+00 -8.48861e-01]
 [-1.52714e+00 -5.66348e-01]
 [-1.51513e+00 -2.83400e-01]]",0.9679819950870739
1_3,oval,1.4,"[[-3.39585e+00  7.67212e-05]
 [-3.39895e+00  1.95941e-01]
 [-3.40826e+00  3.91810e-01]
 ...
 [-3.42380e+00 -5.87538e-01]
 [-3.40827e+00 -3.91661e-01]
 [-3.39895e+00 -1.95792e-01]]",1.0558125632331865
2_6a,circular,1.6,"[[-1.56831e+00  4.76292e-06]
 [-1.57260e+00  3.06013e-01]
 [-1.58547e+00  6.11718e-01]
 ...
 [-1.60691e+00 -9.16819e-01]
 [-1.58547e+00 -6.11717e-01]
 [-1.57260e+00 -3.06012e-01]]",0.950526809458588
2_3,circular,0.8,"[[-4.22096e+00  1.57112e-06]
 [-4.22448e+00  2.44185e-01]
 [-4.23503e+00  4.88150e-01]
 ...
 [-4.25262e+00 -7.31671e-01]
 [-4.23503e+00 -4.88146e-01]
 [-4.22448e+00 -2.44182e-01]]",0.9603307343495932
1_4,circular,2.0,"[[-2.23837e+00 -8.05901e-07]
 [-2.24240e+00  2.73786e-01]
 [-2.25450e+00  5.47306e-01]
 ...
 [-2.27465e+00 -8.20297e-01]
 [-2.25450e+00 -5.47310e-01]
 [-2.24240e+00 -2.73790e-01]]",0.9594833010137245
3_4,oval,0.2,"[[-1.99950e+00 -2.40512e-04]
 [-2.00304e+00  2.43708e-01]
 [-2.01367e+00  4.87483e-01]
 ...
 [-2.03135e+00 -7.31387e-01]
 [-2.01363e+00 -4.87961e-01]
 [-2.00300e+00 -2.44186e-01]]",1.0087987076898082
3_2,circular,1.4,"[[-1.36448e+00  4.69717e-06]
 [-1.36878e+00  3.05713e-01]
 [-1.38167e+00  6.11134e-01]
 ...
 [-1.40316e+00 -9.15974e-01]
 [-1.38167e+00 -6.11127e-01]
 [-1.36878e+00 -3.05706e-01]]",0.9524177909048387
2_1,oval,0.9,"[[-4.81559e+00  1.56454e-04]
 [-4.81838e+00  1.64250e-01]
 [-4.82675e+00  3.28303e-01]
 ...
 [-4.84073e+00 -4.91962e-01]
 [-4.82676e+00 -3.27990e-01]
 [-4.81838e+00 -1.63937e-01]]",1.0862540503332605
3_4,circular,0.8,"[[-1.63904e+00 -6.69907e-04]
 [-1.64289e+00  2.80318e-01]
 [-1.65445e+00  5.61064e-01]
 ...
 [-1.67372e+00 -8.42661e-01]
 [-1.65446e+00 -5.62399e-01]
 [-1.64291e+00 -2.81653e-01]]",0.9524966593816191
1_4,oval,1.4,"[[-2.81373e+00  3.30652e-06]
 [-2.81687e+00  2.07568e-01]
 [-2.82631e+00  4.15049e-01]
 ...
 [-2.84205e+00 -6.22351e-01]
 [-2.82631e+00 -4.15038e-01]
 [-2.81687e+00 -2.07557e-01]]",1.0193090311449626
3_2,oval,0.5,"[[-2.08196e+00 -3.92247e-05]
 [-2.08540e+00  2.28008e-01]
 [-2.09571e+00  4.55944e-01]
 ...
 [-2.11290e+00 -6.83726e-01]
 [-2.09571e+00 -4.56014e-01]
 [-2.08540e+00 -2.28079e-01]]",1.0479178214366365
2_3,oval,0.6,"[[-4.58527e+00  7.68727e-05]
 [-4.58827e+00  1.70901e-01]
 [-4.59726e+00  3.41673e-01]
 ...
 [-4.61223e+00 -5.12193e-01]
 [-4.59725e+00 -3.41525e-01]
 [-4.58826e+00 -1.70753e-01]]",1.1116270411363591
2_6a,oval,0.7,"[[-2.46042e+00  1.45763e-04]
 [-2.46357e+00  1.73937e-01]
 [-2.47301e+00  3.47758e-01]
 ...
 [-2.48874e+00 -5.21380e-01]
 [-2.47300e+00 -3.47499e-01]
 [-2.46356e+00 -1.73677e-01]]",1.135440754976603
1_2,oval,1.3,"[[-3.16236e+00  1.02160e-04]
 [-3.16540e+00  1.91155e-01]
 [-3.17455e+00  3.82259e-01]
 ...
 [-3.18989e+00 -5.73250e-01]
 [-3.17459e+00 -3.82048e-01]
 [-3.16542e+00 -1.90945e-01]]",1.0697727187296033
2_1,circular,1.0,"[[-4.44005e+00  2.67772e-06]
 [-4.44339e+00  2.32691e-01]
 [-4.45340e+00  4.65169e-01]
 ...
 [-4.47008e+00 -6.97220e-01]
 [-4.45340e+00 -4.65164e-01]
 [-4.44339e+00 -2.32687e-01]]",0.957866126241018
3_6,circular,1.0,"[[-1.95463e+00  3.24541e-04]
 [-1.95881e+00  2.94957e-01]
 [-1.97134e+00  5.89327e-01]
 ...
 [-1.99219e+00 -8.82515e-01]
 [-1.97131e+00 -5.88669e-01]
 [-1.95878e+00 -2.94299e-01]]",0.956067821543585
1_8,oval,0.4,"[[-3.87680e+00 -2.07393e-06]
 [-3.88023e+00  2.09065e-01]
 [-3.89050e+00  4.17980e-01]
 ...
 [-3.90763e+00 -6.26590e-01]
 [-3.89050e+00 -4.17980e-01]
 [-3.88023e+00 -2.09066e-01]]",1.055323181958533
1_5,circular,1.0,"[[-2.82956e+00  2.47904e-06]
 [-2.83393e+00  3.07223e-01]
 [-2.84707e+00  6.14162e-01]
 ...
 [-2.86895e+00 -9.20536e-01]
 [-2.84707e+00 -6.14161e-01]
 [-2.83394e+00 -3.07222e-01]]",0.9549132516402393
1_5,oval,1.3,"[[-3.38929e+00  6.70245e-05]
 [-3.39265e+00  2.14103e-01]
 [-3.40271e+00  4.28152e-01]
 ...
 [-3.41949e+00 -6.42086e-01]
 [-3.40271e+00 -4.28011e-01]
 [-3.39264e+00 -2.13961e-01]]",1.0537904920639602
2_6a,circular,0.1,"[[-2.15783e+00  1.32293e-05]
 [-2.16167e+00  2.62400e-01]
 [-2.17321e+00  5.24545e-01]
 ...
 [-2.19244e+00 -7.86208e-01]
 [-2.17321e+00 -5.24545e-01]
 [-2.16167e+00 -2.62400e-01]]",0.9783976867828604
1_3,oval,0.3,"[[-3.36304e+00  8.00414e-05]
 [-3.36651e+00  1.78521e-01]
 [-3.37692e+00  3.56884e-01]
 ...
 [-3.39429e+00 -5.34959e-01]
 [-3.37694e+00 -3.56750e-01]
 [-3.36653e+00 -1.78387e-01]]",1.1612069252448505
1_4,circular,1.5,"[[-2.36242e+00  6.16376e-07]
 [-2.36629e+00  2.64478e-01]
 [-2.37790e+00  5.28706e-01]
 ...
 [-2.39724e+00 -7.92435e-01]
 [-2.37790e+00 -5.28706e-01]
 [-2.36629e+00 -2.64478e-01]]",0.9596820050277648
1_2,circular,0.9,"[[-2.63645e+00 -1.92241e-06]
 [-2.64054e+00  2.86729e-01]
 [-2.65280e+00  5.73200e-01]
 ...
 [-2.67323e+00 -8.59157e-01]
 [-2.65280e+00 -5.73207e-01]
 [-2.64054e+00 -2.86735e-01]]",0.9555559493045686
1_8,circular,1.8,"[[-3.38122e+00  1.09602e-06]
 [-3.38520e+00  2.74474e-01]
 [-3.39712e+00  5.48685e-01]
 ...
 [-3.41698e+00 -8.22370e-01]
 [-3.39712e+00 -5.48684e-01]
 [-3.38520e+00 -2.74474e-01]]",0.9569064043788464
3_2,circular,0.3,"[[-1.84490e+00  2.86913e-07]
 [-1.84866e+00  2.75623e-01]
 [-1.85993e+00  5.51018e-01]
 ...
 [-1.87872e+00 -8.25954e-01]
 [-1.85993e+00 -5.51016e-01]
 [-1.84866e+00 -2.75621e-01]]",0.9600779122601706
1_4,oval,0.3,"[[-2.85066e+00 -8.51449e-06]
 [-2.85398e+00  1.91062e-01]
 [-2.86395e+00  3.82007e-01]
 ...
 [-2.88057e+00 -5.72719e-01]
 [-2.86395e+00 -3.82025e-01]
 [-2.85398e+00 -1.91080e-01]]",1.1069320972999799
3_4,oval,1.5,"[[-1.64284e+00 -2.42443e-04]
 [-1.64666e+00  2.72986e-01]
 [-1.65813e+00  5.46013e-01]
 ...
 [-1.67721e+00 -8.19111e-01]
 [-1.65809e+00 -5.46490e-01]
 [-1.64662e+00 -2.73464e-01]]",0.9699566472599701
2_6a,oval,1.0,"[[-2.45469e+00  1.41925e-04]
 [-2.45774e+00  1.78834e-01]
 [-2.46689e+00  3.57578e-01]
 ...
 [-2.48214e+00 -5.36167e-01]
 [-2.46688e+00 -3.57318e-01]
 [-2.45773e+00 -1.78573e-01]]",1.1102056691562903
1_2,oval,0.4,"[[-3.13605e+00  1.16047e-04]
 [-3.13944e+00  1.77096e-01]
 [-3.14961e+00  3.54051e-01]
 ...
 [-3.16664e+00 -5.30727e-01]
 [-3.14964e+00 -3.53827e-01]
 [-3.13944e+00 -1.76874e-01]]",1.1599498881351067
2_7,oval,1.9,"[[-2.98232e+00  1.52601e-05]
 [-2.98502e+00  1.92054e-01]
 [-2.99314e+00  3.84077e-01]
 ...
 [-3.00668e+00 -5.76025e-01]
 [-2.99314e+00 -3.84036e-01]
 [-2.98502e+00 -1.92013e-01]]",1.0054394916722829
3_2,oval,1.2,"[[-1.94929e+00 -3.36776e-05]
 [-1.95276e+00  2.42799e-01]
 [-1.96316e+00  4.85524e-01]
 ...
 [-1.98052e+00 -7.28091e-01]
 [-1.96317e+00 -4.85583e-01]
 [-1.95276e+00 -2.42859e-01]]",1.0078725021046167
2_3,oval,1.1,"[[-4.60523e+00  6.85663e-05]
 [-4.60809e+00  1.77320e-01]
 [-4.61669e+00  3.54548e-01]
 ...
 [-4.63101e+00 -5.31589e-01]
 [-4.61668e+00 -3.54410e-01]
 [-4.60809e+00 -1.77183e-01]]",1.0639628739077158
1_5,circular,0.7,"[[-2.94924e+00 -1.11384e-06]
 [-2.95350e+00  2.98238e-01]
 [-2.96630e+00  5.96209e-01]
 ...
 [-2.98762e+00 -8.93649e-01]
 [-2.96630e+00 -5.96213e-01]
 [-2.95350e+00 -2.98242e-01]]",0.9580237020926143
1_8,oval,1.3,"[[-3.80640e+00 -1.93989e-06]
 [-3.80979e+00  2.24525e-01]
 [-3.81994e+00  4.48915e-01]
 ...
 [-3.83686e+00 -6.73033e-01]
 [-3.81994e+00 -4.48915e-01]
 [-3.80979e+00 -2.24525e-01]]",1.003949587407989
3_6,circular,0.7,"[[-2.07820e+00  3.24437e-04]
 [-2.08223e+00  2.87451e-01]
 [-2.09429e+00  5.74331e-01]
 ...
 [-2.11437e+00 -8.60062e-01]
 [-2.09426e+00 -5.73674e-01]
 [-2.08220e+00 -2.86793e-01]]",0.9555588597205221
1_5,oval,0.4,"[[-3.39037e+00  7.37401e-05]
 [-3.39404e+00  1.97509e-01]
 [-3.40504e+00  3.94888e-01]
 ...
 [-3.42335e+00 -5.92009e-01]
 [-3.40503e+00 -3.94744e-01]
 [-3.39403e+00 -1.97366e-01]]",1.1431730100023938
2_1,circular,0.7,"[[-4.49369e+00 -3.66529e-07]
 [-4.49698e+00  2.27199e-01]
 [-4.50685e+00  4.54193e-01]
 ...
 [-4.52330e+00 -6.80779e-01]
 [-4.50685e+00 -4.54194e-01]
 [-4.49698e+00 -2.27200e-01]]",0.9622100073871109
2_1,circular,0.6,"[[-4.51019e+00 -4.51643e-08]
 [-4.51347e+00  2.25317e-01]
 [-4.52331e+00  4.50430e-01]
 ...
 [-4.53970e+00 -6.75138e-01]
 [-4.52331e+00 -4.50431e-01]
 [-4.51347e+00 -2.25317e-01]]",0.9643449512104958
1_5,oval,0.5,"[[-3.40483e+00  7.26733e-05]
 [-3.40843e+00  1.99406e-01]
 [-3.41923e+00  3.98696e-01]
 ...
 [-3.43723e+00 -5.97755e-01]
 [-3.41923e+00 -3.98552e-01]
 [-3.40842e+00 -1.99262e-01]]",1.1294743175706374
1_8,oval,1.2,"[[-3.81912e+00 -1.26899e-06]
 [-3.82250e+00  2.22876e-01]
 [-3.83263e+00  4.45617e-01]
 ...
 [-3.84951e+00 -6.68083e-01]
 [-3.83263e+00 -4.45615e-01]
 [-3.82250e+00 -2.22874e-01]]",1.0067268254855926
1_5,circular,0.6,"[[-2.98846e+00 -1.25432e-06]
 [-2.99269e+00  2.95136e-01]
 [-3.00539e+00  5.90009e-01]
 ...
 [-3.02656e+00 -8.84358e-01]
 [-3.00539e+00 -5.90012e-01]
 [-2.99269e+00 -2.95139e-01]]",0.959783959090671
3_6,circular,0.6,"[[-2.12146e+00  3.24528e-04]
 [-2.12544e+00  2.84866e-01]
 [-2.13736e+00  5.69168e-01]
 ...
 [-2.15719e+00 -8.52331e-01]
 [-2.13732e+00 -5.68510e-01]
 [-2.12541e+00 -2.84209e-01]]",0.9556173891604198
2_3,oval,1.0,"[[-4.60453e+00  7.04261e-05]
 [-4.60741e+00  1.76061e-01]
 [-4.61605e+00  3.52024e-01]
 ...
 [-4.63045e+00 -5.27788e-01]
 [-4.61604e+00 -3.51882e-01]
 [-4.60740e+00 -1.75920e-01]]",1.0707712607871633
3_2,oval,1.3,"[[-1.92720e+00 -3.50678e-05]
 [-1.93068e+00  2.44779e-01]
 [-1.94113e+00  4.89484e-01]
 ...
 [-1.95857e+00 -7.34033e-01]
 [-1.94114e+00 -4.89546e-01]
 [-1.93069e+00 -2.44841e-01]]",1.0050237126175536
2_7,oval,1.8,"[[-2.99315e+00  1.51458e-05]
 [-2.99585e+00  1.90947e-01]
 [-3.00394e+00  3.81863e-01]
 ...
 [-3.01744e+00 -5.72703e-01]
 [-3.00394e+00 -3.81822e-01]
 [-2.99584e+00 -1.90907e-01]]",1.0068812441855761
1_2,oval,0.5,"[[-3.15234e+00  1.08916e-04]
 [-3.15566e+00  1.78691e-01]
 [-3.16564e+00  3.57261e-01]
 ...
 [-3.18234e+00 -5.35592e-01]
 [-3.16568e+00 -3.57046e-01]
 [-3.15568e+00 -1.78476e-01]]",1.1415285564523183
2_6a,oval,1.1,"[[-2.45003e+00  1.41130e-04]
 [-2.45306e+00  1.80411e-01]
 [-2.46214e+00  3.60739e-01]
 ...
 [-2.47727e+00 -5.40924e-01]
 [-2.46213e+00 -3.60479e-01]
 [-2.45305e+00 -1.80150e-01]]",1.1014981311040553
3_4,oval,1.4,"[[-1.67147e+00 -2.42525e-04]
 [-1.67526e+00  2.70936e-01]
 [-1.68662e+00  5.41916e-01]
 ...
 [-1.70552e+00 -8.12973e-01]
 [-1.68658e+00 -5.42393e-01]
 [-1.67522e+00 -2.71413e-01]]",0.9705577052255464
1_3,oval,2.0,"[[-3.34835e+00  7.82920e-05]
 [-3.35143e+00  2.04656e-01]
 [-3.36068e+00  4.09252e-01]
 ...
 [-3.37613e+00 -6.13726e-01]
 [-3.36069e+00 -4.09097e-01]
 [-3.35143e+00 -2.04502e-01]]",1.0334093051356321
1_4,oval,0.2,"[[-2.82504e+00 -3.35584e-06]
 [-2.82842e+00  1.89552e-01]
 [-2.83857e+00  3.78971e-01]
 ...
 [-2.85547e+00 -5.68131e-01]
 [-2.83856e+00 -3.78985e-01]
 [-2.82841e+00 -1.89566e-01]]",1.1328535080769109
3_2,circular,0.2,"[[-1.87897e+00 -3.17956e-06]
 [-1.88274e+00  2.72475e-01]
 [-1.89404e+00  5.44727e-01]
 ...
 [-1.91288e+00 -8.16524e-01]
 [-1.89404e+00 -5.44726e-01]
 [-1.88274e+00 -2.72474e-01]]",0.9641897402531947
1_8,circular,1.9,"[[-3.35656e+00  1.06027e-06]
 [-3.36056e+00  2.76398e-01]
 [-3.37259e+00  5.52529e-01]
 ...
 [-3.39262e+00 -8.28128e-01]
 [-3.37259e+00 -5.52529e-01]
 [-3.36056e+00 -2.76398e-01]]",0.9569631741229858
1_2,circular,0.8,"[[-2.67216e+00 -2.14997e-06]
 [-2.67621e+00  2.84012e-01]
 [-2.68838e+00  5.67770e-01]
 ...
 [-2.70864e+00 -8.51023e-01]
 [-2.68838e+00 -5.67776e-01]
 [-2.67621e+00 -2.84018e-01]]",0.956681262932974
1_4,circular,1.4,"[[-2.38928e+00  1.25740e-06]
 [-2.39312e+00  2.62563e-01]
 [-2.40463e+00  5.24879e-01]
 ...
 [-2.42381e+00 -7.86700e-01]
 [-2.40463e+00 -5.24877e-01]
 [-2.39312e+00 -2.62561e-01]]",0.9598179446739541
2_6a,circular,0.0,"[[-2.06588   0.      ]
 [-2.06992   0.258318]
 [-2.08204   0.51638 ]
 ...
 [-2.10222  -0.773933]
 [-2.08204  -0.51638 ]
 [-2.06992  -0.258318]]",1.0011004564766424
1_4,oval,2.0,"[[-2.74316e+00  1.93032e-06]
 [-2.74635e+00  2.15966e-01]
 [-2.75592e+00  4.31849e-01]
 ...
 [-2.77188e+00 -6.47556e-01]
 [-2.75592e+00 -4.31839e-01]
 [-2.74635e+00 -2.15956e-01]]",1.0058991055073472
1_3,oval,0.2,"[[-3.33098e+00  3.10616e-04]
 [-3.33449e+00  1.77110e-01]
 [-3.34510e+00  3.53818e-01]
 ...
 [-3.36297e+00 -5.29843e-01]
 [-3.34524e+00 -3.53326e-01]
 [-3.33460e+00 -1.76621e-01]]",1.1840893987921768
3_2,circular,2.0,"[[-1.16292e+00  8.64374e-06]
 [-1.16750e+00  3.20051e-01]
 [-1.18125e+00  6.39780e-01]
 ...
 [-1.20415e+00 -9.58870e-01]
 [-1.18125e+00 -6.39770e-01]
 [-1.16750e+00 -3.20042e-01]]",0.9524542800373059
1_3,oval,0.0,"[[-3.11192   0.      ]
 [-3.11586   0.173705]
 [-3.12767   0.347238]
 ...
 [-3.14735  -0.520429]
 [-3.12767  -0.347238]
 [-3.11586  -0.173705]]",1.4474558372256607
2_6a,circular,0.2,"[[-2.13916e+00  3.03159e-06]
 [-2.14296e+00  2.65883e-01]
 [-2.15434e+00  5.31525e-01]
 ...
 [-2.17332e+00 -7.96690e-01]
 [-2.15434e+00 -5.31525e-01]
 [-2.14296e+00 -2.65883e-01]]",0.9710377329548002
1_4,circular,1.6,"[[-2.33700e+00  1.55845e-06]
 [-2.34091e+00  2.66372e-01]
 [-2.35261e+00  5.32489e-01]
 ...
 [-2.37211e+00 -7.98098e-01]
 [-2.35261e+00 -5.32487e-01]
 [-2.34091e+00 -2.66370e-01]]",0.9595352359889878
3_2,circular,0.0,"[[-1.7277    0.      ]
 [-1.73186   0.265418]
 [-1.74433   0.530573]
 ...
 [-1.76511  -0.795205]
 [-1.74433  -0.530573]
 [-1.73186  -0.265418]]",1.0009834447549024
2_6a,circular,2.0,"[[-1.43043e+00  4.82164e-06]
 [-1.43490e+00  3.15731e-01]
 [-1.44833e+00  6.31135e-01]
 ...
 [-1.47069e+00 -9.45896e-01]
 [-1.44833e+00 -6.31135e-01]
 [-1.43490e+00 -3.15731e-01]]",0.9501787637975988
1_4,oval,0.0,"[[-2.65805   0.      ]
 [-2.66172   0.186758]
 [-2.67271   0.373331]
 ...
 [-2.69101  -0.559536]
 [-2.67271  -0.373331]
 [-2.66172  -0.186758]]",1.2508829970095834
3_4,oval,1.6,"[[-1.61499e+00 -2.42348e-04]
 [-1.61885e+00  2.75014e-01]
 [-1.63043e+00  5.50065e-01]
 ...
 [-1.64969e+00 -8.25181e-01]
 [-1.63039e+00 -5.50542e-01]
 [-1.61881e+00 -2.75491e-01]]",0.9694385835775231
3_6,oval,1.9,"[[-2.43148e+00 -4.66828e-04]
 [-2.43486e+00  2.45019e-01]
 [-2.44501e+00  4.90446e-01]
 ...
 [-2.46196e+00 -7.36692e-01]
 [-2.44501e+00 -4.91387e-01]
 [-2.43484e+00 -2.45961e-01]]",0.9905934347455728
2_6a,oval,1.3,"[[-2.43549e+00  1.40944e-04]
 [-2.43847e+00  1.83532e-01]
 [-2.44743e+00  3.66993e-01]
 ...
 [-2.46236e+00 -5.50324e-01]
 [-2.44742e+00 -3.66727e-01]
 [-2.43847e+00 -1.83267e-01]]",1.0855425100872111
1_2,oval,0.7,"[[-3.17057e+00  1.05659e-04]
 [-3.17379e+00  1.81871e-01]
 [-3.18345e+00  3.63648e-01]
 ...
 [-3.19963e+00 -5.45233e-01]
 [-3.18349e+00 -3.63436e-01]
 [-3.17380e+00 -1.81661e-01]]",1.1162684465615285
3_2,oval,1.1,"[[-1.97087e+00 -3.45016e-05]
 [-1.97432e+00  2.40791e-01]
 [-1.98468e+00  4.81510e-01]
 ...
 [-2.00197e+00 -7.22075e-01]
 [-1.98469e+00 -4.81572e-01]
 [-1.97433e+00 -2.40853e-01]]",1.0111385875620118
2_3,oval,1.2,"[[-4.60442e+00  6.86188e-05]
 [-4.60728e+00  1.78572e-01]
 [-4.61583e+00  3.57055e-01]
 ...
 [-4.63008e+00 -5.35359e-01]
 [-4.61582e+00 -3.56918e-01]
 [-4.60727e+00 -1.78435e-01]]",1.0579964716043786
3_6,circular,0.4,"[[-2.20767e+00  3.25036e-04]
 [-2.21156e+00  2.79544e-01]
 [-2.22324e+00  5.58533e-01]
 ...
 [-2.24266e+00 -8.36403e-01]
 [-2.22320e+00 -5.57875e-01]
 [-2.21153e+00 -2.78887e-01]]",0.9566525399368957
1_5,circular,0.4,"[[-3.05857e+00 -1.32092e-06]
 [-3.06275e+00  2.88803e-01]
 [-3.07531e+00  5.77350e-01]
 ...
 [-3.09624e+00 -8.65385e-01]
 [-3.07531e+00 -5.77353e-01]
 [-3.06275e+00 -2.88806e-01]]",0.9652616552250107
1_8,oval,1.0,"[[-3.84306e+00 -2.29452e-06]
 [-3.84643e+00  2.19526e-01]
 [-3.85653e+00  4.38916e-01]
 ...
 [-3.87337e+00 -6.58034e-01]
 [-3.85653e+00 -4.38918e-01]
 [-3.84643e+00 -2.19527e-01]]",1.0135625938274564
1_5,oval,0.7,"[[-3.41832e+00  7.14591e-05]
 [-3.42183e+00  2.03170e-01]
 [-3.43233e+00  4.06247e-01]
 ...
 [-3.44984e+00 -6.09133e-01]
 [-3.43233e+00 -4.06100e-01]
 [-3.42182e+00 -2.03023e-01]]",1.103839756887942
1_3,circular,1.8,"[[-2.67857e+00  6.29999e-06]
 [-2.68280e+00  2.97432e-01]
 [-2.69549e+00  5.94569e-01]
 ...
 [-2.71663e+00 -8.91124e-01]
 [-2.69549e+00 -5.94564e-01]
 [-2.68280e+00 -2.97426e-01]]",0.9512971617866018
2_7,circular,1.8,"[[-2.29823e+00 -2.77988e-06]
 [-2.30205e+00  2.56681e-01]
 [-2.31350e+00  5.13120e-01]
 ...
 [-2.33257e+00 -7.69068e-01]
 [-2.31350e+00 -5.13120e-01]
 [-2.30205e+00 -2.56682e-01]]",0.9651307140908302
2_1,circular,0.4,"[[-4.53741e+00 -1.09205e-06]
 [-4.54068e+00  2.21476e-01]
 [-4.55049e+00  4.42751e-01]
 ...
 [-4.56683e+00 -6.63623e-01]
 [-4.55049e+00 -4.42751e-01]
 [-4.54068e+00 -2.21476e-01]]",0.9704524135940544
2_1,circular,0.5,"[[-4.52470e+00  2.01529e-07]
 [-4.52798e+00  2.23414e-01]
 [-4.53779e+00  4.46626e-01]
 ...
 [-4.55415e+00 -6.69433e-01]
 [-4.53779e+00 -4.46626e-01]
 [-4.52798e+00 -2.23414e-01]]",0.9670256202096416
2_7,circular,1.9,"[[-2.27705e+00 -2.93253e-06]
 [-2.28090e+00  2.58288e-01]
 [-2.29244e+00  5.16331e-01]
 ...
 [-2.31167e+00 -7.73878e-01]
 [-2.29244e+00 -5.16332e-01]
 [-2.28090e+00 -2.58289e-01]]",0.9652728679358431
1_5,oval,0.6,"[[-3.41400e+00  8.10860e-05]
 [-3.41755e+00  2.01297e-01]
 [-3.42819e+00  4.02482e-01]
 ...
 [-3.44593e+00 -6.03442e-01]
 [-3.42819e+00 -4.02321e-01]
 [-3.41755e+00 -2.01136e-01]]",1.1163296014354627
1_3,circular,1.9,"[[-2.64831e+00  6.37969e-06]
 [-2.65258e+00  2.99696e-01]
 [-2.66539e+00  5.99092e-01]
 ...
 [-2.68673e+00 -8.97898e-01]
 [-2.66539e+00 -5.99087e-01]
 [-2.65258e+00 -2.99690e-01]]",0.9513205335071203
3_6,circular,0.5,"[[-2.16495e+00  3.24562e-04]
 [-2.16888e+00  2.82233e-01]
 [-2.18067e+00  5.63906e-01]
 ...
 [-2.20027e+00 -8.44451e-01]
 [-2.18063e+00 -5.63249e-01]
 [-2.16885e+00 -2.81576e-01]]",0.9559227657842428
1_8,oval,1.1,"[[-3.83151e+00 -1.19442e-06]
 [-3.83488e+00  2.21209e-01]
 [-3.84499e+00  4.42283e-01]
 ...
 [-3.86184e+00 -6.63083e-01]
 [-3.84499e+00 -4.42283e-01]
 [-3.83488e+00 -2.21209e-01]]",1.0099015955445172
1_5,circular,0.5,"[[-3.02447e+00 -1.08012e-06]
 [-3.02868e+00  2.92000e-01]
 [-3.04131e+00  5.83742e-01]
 ...
 [-3.06234e+00 -8.74966e-01]
 [-3.04131e+00 -5.83745e-01]
 [-3.02868e+00 -2.92003e-01]]",0.9621442457336413
2_3,oval,1.3,"[[-4.60210e+00  6.81100e-05]
 [-4.60494e+00  1.79816e-01]
 [-4.61346e+00  3.59546e-01]
 ...
 [-4.62766e+00 -5.39103e-01]
 [-4.61345e+00 -3.59409e-01]
 [-4.60494e+00 -1.79679e-01]]",1.0527483954138175
3_2,oval,1.0,"[[-1.99237e+00 -3.51838e-05]
 [-1.99581e+00  2.38752e-01]
 [-2.00613e+00  4.77432e-01]
 ...
 [-2.02336e+00 -7.15961e-01]
 [-2.00614e+00 -4.77496e-01]
 [-1.99582e+00 -2.38815e-01]]",1.0149181307912545
1_2,oval,0.6,"[[-3.16335e+00  1.10845e-04]
 [-3.16661e+00  1.80290e-01]
 [-3.17642e+00  3.60470e-01]
 ...
 [-3.19283e+00 -5.40429e-01]
 [-3.17646e+00 -3.60250e-01]
 [-3.16663e+00 -1.80070e-01]]",1.127640863118862
2_6a,oval,1.2,"[[-2.44301e+00  1.41599e-04]
 [-2.44601e+00  1.81987e-01]
 [-2.45502e+00  3.63898e-01]
 ...
 [-2.47004e+00 -5.45670e-01]
 [-2.45501e+00 -3.63633e-01]
 [-2.44600e+00 -1.81723e-01]]",1.0928064511541251
