Mesh ID,Cross-section type,Pressure (MPa),Aspect Ratio,Pore Area (um^2)
idealised_final_3_6,oval,0.1,[np.float64(1.822247042868177)],46.081700000000005
idealised_final_1_8,circular,1.5,[np.float64(0.9394202127519177)],64.5035
idealised_final_2_7,oval,0.7,[np.float64(1.1547808302281635)],58.228
idealised_final_2_3,circular,0.8,[np.float64(0.9572682278211454)],73.4826
idealised_final_2_6a,circular,0.7,[np.float64(0.9500629175675361)],20.8844
idealised_final_2_3,circular,1.0,[np.float64(0.9518962585425363)],73.1575
idealised_final_1_8,oval,1.5,[np.float64(1.011842029801622)],69.1372
idealised_final_2_3,circular,0.5,[np.float64(0.9682834519617105)],73.9291
idealised_final_1_8,oval,0.1,[np.float64(1.1459910666306252)],66.90440000000001
idealised_final_3_4,circular,1.4,[np.float64(1.068242655427857)],25.044900000000002
idealised_final_1_5,oval,0.6,[np.float64(1.1887492220482787)],55.2852
idealised_final_2_3,oval,0.9,[np.float64(1.1260045625523314)],80.982
idealised_final_1_4,oval,1.6,[np.float64(1.0409617847482888)],47.9929
idealised_final_2_3,circular,1.8,[np.float64(0.9390510915880905)],71.9415
idealised_final_2_6a,circular,1.4,[np.float64(0.924620056944901)],20.202
idealised_final_1_6,circular,0.7,[np.float64(0.96342258604008)],56.003
idealised_final_1_5,circular,0.7,[np.float64(0.9517218012631101)],49.6597
idealised_final_1_4,circular,0.4,[np.float64(0.9756370838590257)],43.7262
idealised_final_2_3,oval,0.3,[np.float64(1.2326357041609364)],77.7554
idealised_final_2_6a,oval,1.2,[np.float64(1.157724251471785)],24.353
idealised_final_3_4,oval,1.5,[np.float64(1.0244559993921842)],26.6232
idealised_final_3_4,circular,0.8,[np.float64(1.0443116323036985)],25.4692
idealised_final_2_1,oval,0.9,[np.float64(1.1247204424088075)],79.60520000000001
idealised_final_1_6,circular,0.6,[np.float64(0.9682506531952499)],56.013000000000005
idealised_final_2_3,circular,1.2,[np.float64(0.9476051680185771)],72.8118
idealised_final_1_8,circular,1.6,[np.float64(0.9379448491288658)],64.35170000000001
idealised_final_2_1,circular,1.1,[np.float64(0.952931039080397)],72.21180000000001
idealised_final_3_4,circular,0.6,[np.float64(1.0326993653996606)],25.518400000000003
idealised_final_1_6,oval,1.2,[np.float64(1.1265324073809146)],66.49650000000001
idealised_final_1_3,circular,1.0,[np.float64(0.9442104412396903)],44.3464
idealised_final_2_7,circular,0.6,[np.float64(0.9723091081220665)],51.8705
idealised_final_2_7,circular,1.3,[np.float64(1.054329999946264)],51.616400000000006
idealised_final_2_7,oval,0.8,[np.float64(1.1413771897051936)],58.5341
idealised_final_1_3,oval,1.5,[np.float64(1.0907954968768874)],51.229800000000004
idealised_final_1_8,oval,1.2,[np.float64(1.024733243808861)],69.03790000000001
idealised_final_1_6,oval,1.1,[np.float64(1.1364170276199637)],66.2111
idealised_final_1_5,oval,1.0,[np.float64(1.1292403773173851)],56.5716
idealised_final_1_4,oval,1.9,[np.float64(1.0286021740229185)],48.123000000000005
idealised_final_1_6,circular,0.4,[np.float64(0.9800140589010369)],55.9182
idealised_final_1_8,oval,1.1,[np.float64(1.0299670528970104)],69.02980000000001
idealised_final_1_6,circular,0.0,[np.float64(1.0152415488379651)],53.4819
idealised_final_2_3,circular,1.7,[np.float64(0.9401483511050035)],72.07100000000001
idealised_final_1_5,oval,1.6,[np.float64(1.0797395174076658)],57.6993
idealised_final_3_7,oval,2.0,[np.float64(1.1878372746928638)],36.0899
idealised_final_2_3,circular,1.6,[np.float64(0.941357276396576)],72.2244
idealised_final_2_6a,oval,1.6,[np.float64(1.1211056409819138)],24.6965
idealised_final_1_8,oval,0.2,[np.float64(1.124240821897691)],67.4544
idealised_final_1_8,oval,0.4,[np.float64(1.0909866404523678)],68.1224
idealised_final_3_7,circular,0.6,[np.float64(1.0307735586863371)],24.8475
idealised_final_2_1,oval,1.6,[np.float64(1.0726355099341212)],81.362
idealised_final_1_5,circular,1.4,[np.float64(0.9302230975678741)],48.438500000000005
idealised_final_3_4,circular,0.1,[np.float64(1.0111552576120058)],24.442400000000003
idealised_final_1_4,circular,0.3,[np.float64(0.982255638356298)],43.686400000000006
idealised_final_2_7,oval,0.3,[np.float64(1.234287382220023)],56.1734
idealised_final_3_2,oval,0.7,[np.float64(1.0902315509910618)],24.9311
idealised_final_1_3,circular,0.6,[np.float64(0.959680916265669)],44.909400000000005
idealised_final_3_4,oval,1.9,[np.float64(1.036937849552691)],26.4423
idealised_final_3_4,circular,1.7,[np.float64(1.0762233371588932)],24.7894
idealised_final_3_6,circular,1.3,[np.float64(1.0576150760770935)],40.2323
idealised_final_1_5,oval,2.0,[np.float64(1.0590629065269264)],58.274300000000004
idealised_final_3_4,oval,0.8,[np.float64(1.0103072319559914)],26.765700000000002
idealised_final_2_7,oval,2.0,[np.float64(1.0561959674945347)],60.4658
idealised_final_1_5,oval,1.2,[np.float64(1.109227101724811)],57.0332
idealised_final_2_1,circular,1.0,[np.float64(0.9550542967592682)],72.3896
idealised_final_3_2,oval,1.0,[np.float64(1.0608513496630676)],25.116300000000003
idealised_final_2_6a,oval,0.4,[np.float64(1.3091472474502643)],22.9598
idealised_final_2_7,circular,1.4,[np.float64(1.0567618805474766)],51.5629
idealised_final_2_1,circular,1.5,[np.float64(0.9464109571273877)],71.64620000000001
idealised_final_3_2,oval,1.3,[np.float64(1.0397598094045577)],25.1902
idealised_final_3_6,circular,0.0,[np.float64(1.0291997408543572)],37.5428
idealised_final_1_6,circular,1.7,[np.float64(1.0678823728474551)],55.2222
idealised_final_1_6,oval,1.5,[np.float64(1.1022937365866132)],67.1448
idealised_final_1_3,oval,0.5,[np.float64(1.2139967982565767)],48.890100000000004
idealised_final_2_1,circular,0.5,[np.float64(0.9702500635875262)],73.0651
idealised_final_3_4,circular,1.8,[np.float64(1.0785553850011471)],24.6941
idealised_final_1_5,circular,0.9,[np.float64(0.9437449880584691)],49.3442
idealised_final_1_5,oval,0.1,[np.float64(1.3628819051339092)],51.6043
idealised_final_3_2,oval,0.8,[np.float64(1.0792256297248288)],25.024900000000002
idealised_final_3_7,circular,1.9,[np.float64(1.0781071246469778)],24.0711
idealised_final_3_6,oval,1.0,[np.float64(1.3020086630280128)],56.78190000000001
idealised_final_2_7,circular,1.5,[np.float64(1.0589734425752357)],51.50150000000001
idealised_final_3_7,oval,1.7,[np.float64(1.2141967941556173)],35.526
idealised_final_3_4,circular,0.7,[np.float64(1.0388082482643548)],25.4971
idealised_final_1_4,circular,2.0,[np.float64(0.9304751301101206)],42.4349
idealised_final_3_6,oval,1.7,[np.float64(1.205956531843187)],59.7306
idealised_final_1_5,circular,0.8,[np.float64(0.9475079826629144)],49.5191
idealised_final_3_2,oval,1.4,[np.float64(1.0339839500049317)],25.1858
idealised_final_3_7,oval,1.5,[np.float64(1.235802449954464)],35.087
idealised_final_1_5,circular,1.1,[np.float64(0.937437818527243)],48.9958
idealised_final_1_4,circular,1.8,[np.float64(0.93316779748299)],42.611900000000006
idealised_final_3_4,circular,0.9,[np.float64(1.0492893756413297)],25.408600000000003
idealised_final_1_8,circular,0.6,[np.float64(0.9631657756790106)],65.848
idealised_final_2_1,oval,0.4,[np.float64(1.2016769523177584)],77.2377
idealised_final_1_4,oval,0.1,[np.float64(1.2237093659232756)],44.550900000000006
idealised_final_3_4,oval,1.3,[np.float64(1.016601951954458)],26.6962
idealised_final_2_7,oval,0.2,[np.float64(1.2640771330032676)],55.2116
idealised_final_1_6,circular,1.1,[np.float64(1.0537193593414573)],55.7191
idealised_final_3_6,oval,0.0,[np.float64(2.1949807288675793)],37.5428
idealised_final_1_4,circular,0.6,[np.float64(0.9645875711510457)],43.6756
idealised_final_1_8,circular,1.4,[np.float64(0.9410722213525712)],64.645
idealised_final_2_1,circular,1.3,[np.float64(0.9493666248377385)],71.93610000000001
idealised_final_3_4,oval,0.6,[np.float64(1.0258338986895932)],26.667
idealised_final_1_6,circular,1.5,[np.float64(1.0640705345922505)],55.3883
idealised_final_3_4,oval,1.8,[np.float64(1.03415972174643)],26.461
idealised_final_2_3,oval,0.8,[np.float64(1.1377927203749647)],80.60900000000001
idealised_final_1_4,circular,0.9,[np.float64(0.9539465260005456)],43.4937
idealised_final_2_7,oval,0.4,[np.float64(1.2095096323013175)],56.8557
idealised_final_2_7,oval,1.2,[np.float64(1.101481469306976)],59.4186
idealised_final_2_6a,oval,0.8,[np.float64(1.2137203626112143)],23.8107
idealised_final_3_6,oval,1.2,[np.float64(1.268349879299899)],57.8645
idealised_final_3_7,circular,0.0,[np.float64(0.9683045081083198)],22.533800000000003
idealised_final_3_2,circular,1.3,[np.float64(1.0718760691691898)],22.6113
idealised_final_3_7,oval,1.9,[np.float64(1.1959423001691483)],35.8997
idealised_final_3_2,oval,1.8,[np.float64(1.0152742946247422)],25.1627
idealised_final_3_4,circular,0.3,[np.float64(1.009686170367497)],25.244200000000003
idealised_final_2_1,oval,1.0,[np.float64(1.114629347802658)],79.91029999999999
idealised_final_3_7,oval,1.0,[np.float64(1.3062814077641514)],33.692400000000006
idealised_final_3_7,oval,0.6,[np.float64(1.4077839743871412)],31.9023
idealised_final_1_5,circular,1.5,[np.float64(0.9282838033967352)],48.265600000000006
idealised_final_3_6,circular,1.2,[np.float64(1.054509000186268)],40.3223
idealised_final_1_5,circular,1.9,[np.float64(0.9221888473846827)],47.6176
idealised_final_1_6,circular,1.0,[np.float64(1.0503956218449408)],55.801
idealised_final_3_2,circular,0.4,[np.float64(0.9764542565802289)],23.0572
idealised_final_1_6,oval,0.6,[np.float64(1.2128474651984662)],64.2308
idealised_final_2_6a,oval,1.9,[np.float64(1.1008849677082981)],24.920500000000004
idealised_final_2_7,circular,1.0,[np.float64(1.0454528244527863)],51.777100000000004
idealised_final_1_5,oval,1.9,[np.float64(1.06363116501187)],58.1303
idealised_final_1_3,circular,0.3,[np.float64(0.9774809711919195)],45.202799999999996
idealised_final_1_6,oval,0.1,[np.float64(1.3891073667128886)],58.6807
idealised_final_1_3,circular,1.8,[np.float64(0.9273564231774973)],43.1624
idealised_final_3_6,oval,0.2,[np.float64(1.6598834821204675)],48.566700000000004
idealised_final_2_3,circular,0.0,[np.float64(1.0025120578778135)],74.242
idealised_final_1_8,oval,0.7,[np.float64(1.0578044277919512)],68.6769
idealised_final_2_7,oval,1.5,[np.float64(1.080770155975926)],59.885400000000004
idealised_final_3_2,circular,0.9,[np.float64(1.0557120456081208)],22.951
idealised_final_1_6,circular,0.9,[np.float64(1.0467012452493756)],55.88190000000001
idealised_final_1_6,oval,1.7,[np.float64(1.0895064078510341)],67.55680000000001
idealised_final_3_4,oval,2.0,[np.float64(1.039528327603411)],26.3754
idealised_final_1_4,oval,0.5,[np.float64(1.1343663495867047)],46.629200000000004
idealised_final_1_3,oval,1.3,[np.float64(1.105476295083238)],50.9271
idealised_final_3_7,circular,0.7,[np.float64(1.0367413155627816)],24.86
idealised_final_1_8,circular,2.0,[np.float64(0.9332544354851273)],63.851800000000004
idealised_final_2_1,circular,1.4,[np.float64(0.9478051653030725)],71.77390000000001
idealised_final_1_8,oval,0.8,[np.float64(1.0495314887725922)],68.7989
idealised_final_3_4,circular,0.5,[np.float64(1.0258949052819717)],25.4872
idealised_final_1_5,oval,1.5,[np.float64(1.0860970686812785)],57.5467
idealised_final_2_6a,circular,0.5,[np.float64(0.9615030223415647)],21.0387
idealised_final_1_4,oval,0.7,[np.float64(1.1072507600100432)],47.08350000000001
idealised_final_2_6a,circular,0.4,[np.float64(0.9683370517904979)],21.1108
idealised_final_1_8,circular,0.9,[np.float64(0.9524613900296732)],65.4064
idealised_final_2_3,circular,0.2,[np.float64(0.9850332422034532)],74.19680000000001
idealised_final_2_6a,circular,2.0,[np.float64(0.9124954565339944)],19.599500000000003
idealised_final_3_6,oval,0.9,[np.float64(1.3212762447599673)],56.19480000000001
idealised_final_2_7,oval,0.5,[np.float64(1.1882033623763995)],57.4032
idealised_final_3_2,oval,1.9,[np.float64(1.0114578009857056)],25.154200000000003
idealised_final_2_6a,oval,1.5,[np.float64(1.1290346455267624)],24.6231
idealised_final_1_3,circular,0.1,[np.float64(0.9942141814540488)],45.211000000000006
idealised_final_2_7,oval,1.1,[np.float64(1.1098543704846906)],59.24400000000001
idealised_final_1_3,oval,0.0,[np.float64(1.4530883389409186)],45.098800000000004
idealised_final_2_7,circular,1.6,[np.float64(1.0609819003947023)],51.4358
idealised_final_2_6a,circular,0.8,[np.float64(0.9452412689293939)],20.7859
idealised_final_1_8,circular,0.1,[np.float64(0.9938722058384821)],66.063
idealised_final_2_6a,oval,1.0,[np.float64(1.1823567996247175)],24.0986
idealised_final_1_4,circular,1.3,[np.float64(0.9424618619462164)],43.124700000000004
idealised_final_2_6a,circular,1.5,[np.float64(0.9221572920565806)],20.1005
idealised_final_1_8,oval,0.6,[np.float64(1.0672606594856004)],68.54020000000001
idealised_final_1_4,circular,1.9,[np.float64(0.9317583018236185)],42.4995
idealised_final_1_3,oval,0.9,[np.float64(1.1457347518037715)],50.1368
idealised_final_3_6,oval,1.3,[np.float64(1.2531885107734557)],58.27140000000001
idealised_final_1_5,circular,0.1,[np.float64(0.9934195570185224)],49.953599999999994
idealised_final_3_6,circular,1.9,[np.float64(1.0714861676624976)],39.6891
idealised_final_2_1,oval,1.2,[np.float64(1.0976605459042297)],80.491
idealised_final_1_4,circular,1.4,[np.float64(0.9402394180083232)],43.04
idealised_final_3_6,oval,0.4,[np.float64(1.4948591289497621)],51.722100000000005
idealised_final_1_3,circular,1.5,[np.float64(0.9322275101388526)],43.608900000000006
idealised_final_1_3,circular,1.6,[np.float64(0.9292613033492729)],43.4701
idealised_final_2_1,oval,0.5,[np.float64(1.1806585869740038)],77.8264
idealised_final_1_5,oval,0.7,[np.float64(1.1704948092482075)],55.672799999999995
idealised_final_3_6,circular,2.0,[np.float64(1.0734274732527835)],39.5839
idealised_final_1_4,circular,1.2,[np.float64(0.9449074281660604)],43.212399999999995
idealised_final_3_4,circular,0.2,[np.float64(0.9999752263131663)],24.9705
idealised_final_3_2,circular,0.0,[np.float64(1.0163975452904352)],21.2955
idealised_final_2_1,oval,0.7,[np.float64(1.1484156888323653)],78.8486
idealised_final_3_2,circular,1.0,[np.float64(1.0603300446653505)],22.862600000000004
idealised_final_1_8,circular,1.0,[np.float64(0.9496603285291161)],65.2548
idealised_final_2_3,circular,1.1,[np.float64(0.9496384976000151)],72.992
idealised_final_1_5,circular,1.6,[np.float64(0.9265352829392395)],48.122600000000006
idealised_final_2_7,circular,1.8,[np.float64(1.0644962955234787)],51.312
idealised_final_2_6a,oval,0.5,[np.float64(1.2792401950760424)],23.236700000000003
idealised_final_1_8,circular,1.9,[np.float64(0.9342665478828508)],63.957100000000004
idealised_final_1_3,circular,1.4,[np.float64(0.9341734933893013)],43.78190000000001
idealised_final_1_3,circular,2.0,[np.float64(0.9247718867538848)],42.9166
idealised_final_2_1,oval,2.0,[np.float64(1.0550106015476524)],82.0672
