Mesh,Pressure,Area_start,Area_end,Width_start,Width_end,Length_start,Length_end, Volume_1_start, Volume_2_start, Volume_1_end, Volume_2_end
2_6b,0.22,40.48,64.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4074.03,4263.71
2_6b,0.23,40.48,65.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4081.09,4271.96
2_6b,0.24,40.48,65.64,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4087.44,4280.68
2_6b,0.25,40.48,66.05,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4094.33,4288.52
2_6b,0.26,40.48,66.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4100.91,4296.73
2_6b,0.27,40.48,66.95,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4107.95,4304.64
2_6b,0.28,40.48,67.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4114.71,4312.48
2_6b,0.29,40.48,67.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4121.33,4320.09
2_6b,0.3,40.48,68.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4127.67,4327.81
2_6b,0.31,40.48,68.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4133.93,4335.49
2_6b,0.32,40.48,68.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4140.16,4342.86
2_6b,0.33,40.48,69.18,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4146.36,4350.27
2_6b,0.34,40.48,69.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4152.22,4358.42
2_6b,0.35,40.48,70,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4157.99,4366.05
2_6b,0.36,40.48,70.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4164.07,4373.32
2_6b,0.37,40.48,70.69,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4169.81,4380.93
2_6b,0.38,40.48,70.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4175.77,4387.91
2_6b,0.39,40.48,71.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4181.92,4395.05
2_6b,0.4,40.48,71.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4188.17,4401.73
2_6b,0.41,40.48,71.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4194.07,4408.6
2_6b,0.42,40.48,72.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4200.14,4415.66
2_6b,0.43,40.48,72.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4206.02,4422.5
2_6b,0.44,40.48,72.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.78,4430.04
2_6b,0.45,40.48,73.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.64,4436.79
2_6b,0.46,40.48,73.6,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.51,4444.11
2_6b,0.47,40.48,73.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4229.21,4450.85
2_6b,0.48,40.48,74.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4234.88,4457.85
2_6b,0.49,40.48,74.47,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4241.23,4464.19
2_6b,0.5,40.48,74.77,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4247.05,4470.66
2_6b,0.51,40.48,74.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4253.32,4477.05
2_6b,0.52,40.48,75.31,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4259.43,4483.56
2_6b,0.53,40.48,75.59,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4265.11,4490.03
2_6b,0.54,40.48,75.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.79,4496.51
2_6b,0.55,40.48,76.16,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4276.72,4503.02
2_6b,0.56,40.48,76.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4282.38,4509.2
2_6b,0.57,40.48,76.65,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4288.01,4515.63
2_6b,0.58,40.48,76.97,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.6,4522.04
2_6b,0.59,40.48,77.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4299.18,4528.42
2_6b,0.6,40.48,77.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.75,4534.87
2_6b,0.61,40.48,77.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4310.11,4541.43
2_6b,0.62,40.48,78.03,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.53,4547.77
2_6b,0.63,40.48,78.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4321.03,4554.14
2_6b,0.64,40.48,78.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.53,4560.54
2_6b,0.65,40.48,78.88,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4332.06,4566.82
2_6b,0.66,40.48,79.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.59,4573.09
2_6b,0.67,40.48,79.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4343.15,4579.34
2_6b,0.68,40.48,79.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.48,4585.47
2_6b,0.69,40.48,79.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.95,4591.67
2_6b,0.7,40.48,80.11,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.43,4597.89
2_6b,0.71,40.48,80.34,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.87,4604.1
2_6b,0.72,40.48,80.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.37,4610.09
2_6b,0.73,40.48,80.82,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.79,4616.2
2_6b,0.74,40.48,81.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.2,4622.31
2_6b,0.75,40.48,81.25,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.61,4628.44
2_6b,0.76,40.48,81.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.95,4634.59
2_6b,0.77,40.48,81.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.34,4640.67
2_6b,0.78,40.48,81.94,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4402.73,4646.77
2_6b,0.79,40.48,82.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4408.11,4652.88
2_6b,0.8,40.48,82.46,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4413.57,4659.02
2_6b,0.81,40.48,82.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4418.9,4665.06
2_6b,0.82,40.48,82.91,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4424.24,4671.09
2_6b,0.83,40.48,83.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4429.57,4677.13
2_6b,0.839999,40.48,83.41,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4434.78,4683.2
2_6b,0.849999,40.48,83.57,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4440.11,4689.2
2_6b,0.859999,40.48,83.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4445.46,4695.15
2_6b,0.869999,40.48,83.98,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4450.79,4701.12
2_6b,0.879999,40.48,84.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4456.08,4707.09
2_6b,0.889999,40.48,84.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4461.37,4713.05
2_6b,0.899999,40.48,84.6,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4466.64,4719
2_6b,0.909999,40.48,84.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4471.92,4724.94
2_6b,0.919999,40.48,85.09,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4477.19,4730.88
2_6b,0.929999,40.48,85.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4482.45,4736.82
2_6b,0.939999,40.48,85.5,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4487.69,4742.79
2_6b,0.949999,40.48,85.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4492.95,4748.69
2_6b,0.959999,40.48,85.9,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4498.2,4754.6
2_6b,0.969999,40.48,86.13,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4503.45,4760.5
2_6b,0.979999,40.48,86.4,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4508.7,4766.39
2_6b,0.989999,40.48,86.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4513.95,4772.28
2_6b,0.999999,40.48,86.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4519.19,4778.17
2_7a,0.01,40.49,47.45,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3761.07,3900.76
2_7a,0.02,40.49,49.6,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3825.72,3970.44
2_7a,0.03,40.49,51.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3864.18,4004.02
2_7a,0.04,40.49,52.48,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3893.35,4034.81
2_7a,0.05,40.49,53.55,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3915.91,4057.86
2_7a,0.06,40.49,54.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3934.43,4077.58
2_7a,0.07,40.49,55.75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3951.48,4092.34
2_7a,0.08,40.49,56.61,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3962.7,4108.66
2_7a,0.09,40.49,57.33,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3973.34,4121.89
2_7a,0.1,40.49,58.11,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3983.23,4135.27
2_7a,0.11,40.49,58.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3990.58,4149.57
2_7a,0.12,40.49,59.42,4.90748,4.90748,14.314,14.314,3463.16,3596.71,3999.63,4160.91
2_7a,0.13,40.49,60.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4007.89,4172.18
2_7a,0.14,40.49,60.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4014.45,4183.95
2_7a,0.15,40.49,61.22,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4021.69,4195.4
2_7a,0.16,40.49,61.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4028.71,4205.89
2_7a,0.17,40.49,62.28,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4035.82,4216.36
2_7a,0.18,40.49,62.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4043.03,4226.13
2_7a,0.19,40.49,63.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4048.07,4237.63
2_7a,0.2,40.49,63.8,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4055.4,4246.8
2_7a,0.21,40.49,64.26,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4062.3,4255.91
2_7a,0.22,40.49,64.73,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4069.27,4264.43
2_7a,0.23,40.49,65.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4076.38,4272.63
2_7a,0.24,40.49,65.68,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4084.41,4281.27
2_7a,0.25,40.49,66.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4092.57,4287.99
2_7a,0.26,40.49,66.47,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4098.09,4297.2
2_7a,0.27,40.49,66.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4104.88,4304.97
2_7a,0.28,40.49,67.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4111.48,4312.64
2_7a,0.29,40.49,67.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4118.24,4322.26
2_7a,0.3,40.49,68.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4124.47,4329.92
2_7a,0.31,40.49,68.54,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4130.74,4337.72
2_7a,0.32,40.49,68.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4137,4345.78
2_7a,0.33,40.49,69.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4144.62,4352.5
2_7a,0.34,40.49,69.66,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4150.37,4360.34
2_7a,0.35,40.49,69.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4156.42,4367.84
2_7a,0.36,40.49,70.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4162.68,4375.02
2_7a,0.37,40.49,70.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4168.62,4382.43
2_7a,0.38,40.49,71.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4174.56,4389.89
2_7a,0.39,40.49,71.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4180.67,4396.77
2_7a,0.4,40.49,71.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4187.13,4403.51
2_7a,0.41,40.49,71.96,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4193.31,4410.36
2_7a,0.42,40.49,72.35,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4199.24,4417.36
2_7a,0.43,40.49,72.67,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4205.55,4423.85
2_7a,0.44,40.49,72.93,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4211.53,4430.56
2_7a,0.45,40.49,73.27,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4217.56,4437.25
2_7a,0.46,40.49,73.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4223.52,4443.98
2_7a,0.47,40.49,73.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4229.38,4450.67
2_7a,0.48,40.49,74.19,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4235.23,4457.38
2_7a,0.49,40.49,74.49,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4241.29,4464.41
2_7a,0.5,40.49,74.72,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4246.86,4471.05
2_7a,0.51,40.49,75,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4252.54,4477.75
2_7a,0.52,40.49,75.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4258.72,4484.31
2_7a,0.53,40.49,75.6,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4264.44,4490.69
2_7a,0.54,40.49,75.92,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4270.23,4497.07
2_7a,0.55,40.49,76.14,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4275.97,4503.39
2_7a,0.56,40.49,76.43,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4281.69,4509.81
2_7a,0.57,40.49,76.74,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4287.63,4516.11
2_7a,0.58,40.49,77.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4293.24,4522.44
2_7a,0.59,40.49,77.24,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4298.87,4528.86
2_7a,0.6,40.49,77.52,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4304.53,4535.14
2_7a,0.61,40.49,77.76,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4309.85,4541.4
2_7a,0.62,40.49,77.99,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4315.42,4547.64
2_7a,0.63,40.49,78.3,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4320.66,4554.12
2_7a,0.64,40.49,78.58,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4326.15,4560.44
2_7a,0.65,40.49,78.84,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4331.69,4566.68
2_7a,0.66,40.49,79.08,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4337.24,4572.92
2_7a,0.67,40.49,79.32,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4342.78,4579.17
2_7a,0.68,40.49,79.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4348.41,4585.35
2_7a,0.69,40.49,79.83,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4353.9,4591.52
2_7a,0.7,40.49,80.07,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4359.39,4597.7
2_7a,0.71,40.49,80.36,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4364.86,4603.86
2_7a,0.72,40.49,80.63,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4370.3,4609.98
2_7a,0.73,40.49,80.85,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4375.74,4616.1
2_7a,0.74,40.49,81.02,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4381.16,4622.2
2_7a,0.75,40.49,81.29,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4386.58,4628.29
2_7a,0.76,40.49,81.56,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4391.98,4634.39
2_7a,0.77,40.49,81.79,4.90748,4.90748,14.314,14.314,3463.16,3596.71,4397.38,4640.49
2_7a,0.78,40.49,81.97,4.90748,4.90748,
